,state_id,area_type,age_group,employment_status,male,female
3126,29,Total,30-34,unemployed,103313,1113352
3127,29,Total,35-39,unemployed,70718,1055692
3128,29,Total,40-49,unemployed,121769,1632760
3129,29,Total,50-59,unemployed,186967,1294365
3130,29,Total,60-69,unemployed,533324,1287085
3131,29,Total,70-79,unemployed,409164,696397
3132,29,Total,80+,unemployed,183609,320272
3133,29,Total,Age not stated,unemployed,15752,15455
3134,29,Total,15-59,unemployed,3551588,10606525
3135,29,Total,60+,unemployed,1126097,2303754
3136,29,Rural,Total,unemployed,7617928,11349177
3137,29,Rural,5-9,unemployed,1673715,1584698
3138,29,Rural,10-14,unemployed,1764273,1661808
3139,29,Rural,15-19,unemployed,1139577,1230655
3140,29,Rural,20-24,unemployed,424357,875991
3141,29,Rural,25-29,unemployed,124181,684679
3142,29,Rural,30-34,unemployed,49398,472159
3143,29,Rural,35-39,unemployed,35921,459428
3144,29,Rural,40-49,unemployed,61865,729294
3145,29,Rural,50-59,unemployed,84271,635546
3146,29,Rural,60-69,unemployed,254710,777406
3147,29,Rural,70-79,unemployed,248283,462037
3148,29,Rural,80+,unemployed,122629,213075
3149,29,Rural,Age not stated,unemployed,8852,8802
3150,29,Rural,15-59,unemployed,1919570,5087752
3151,29,Rural,60+,unemployed,625622,1452518
3152,29,Urban,Total,unemployed,5078613,9176982
3153,29,Urban,5-9,unemployed,973151,915894
3154,29,Urban,10-14,unemployed,1009941,973330
3155,29,Urban,15-19,unemployed,786969,926102
3156,29,Urban,20-24,unemployed,448873,938122
3157,29,Urban,25-29,unemployed,144864,854807
3158,29,Urban,30-34,unemployed,53915,641193
3159,29,Urban,35-39,unemployed,34797,596264
3160,29,Urban,40-49,unemployed,59904,903466
3161,29,Urban,50-59,unemployed,102696,658819
3162,29,Urban,60-69,unemployed,278614,509679
3163,29,Urban,70-79,unemployed,160881,234360
3164,29,Urban,80+,unemployed,60980,107197
3165,29,Urban,Age not stated,unemployed,6900,6653
3166,29,Urban,15-59,unemployed,1632018,5518773
3167,29,Urban,60+,unemployed,500475,851236
3168,30,Total,Total,unemployed,319604,561693
3169,30,Total,5-9,unemployed,52461,49212
3170,30,Total,10-14,unemployed,54277,50998
3171,30,Total,15-19,unemployed,46371,46941
3172,30,Total,20-24,unemployed,24493,40004
3173,30,Total,25-29,unemployed,10157,41273
3174,30,Total,30-34,unemployed,6132,42647
3175,30,Total,35-39,unemployed,4880,43108
3176,30,Total,40-49,unemployed,8204,66942
3177,30,Total,50-59,unemployed,11711,51208
3178,30,Total,60-69,unemployed,28347,46911
3179,30,Total,70-79,unemployed,15228,23530
3180,30,Total,80+,unemployed,4833,9036
3181,30,Total,Age not stated,unemployed,493,697
3182,30,Total,15-59,unemployed,111948,332123
3183,30,Total,60+,unemployed,48408,79477
3184,30,Rural,Total,unemployed,122450,213745
3185,30,Rural,5-9,unemployed,19455,18511
3186,30,Rural,10-14,unemployed,20272,19423
3187,30,Rural,15-19,unemployed,17606,17466
3188,30,Rural,20-24,unemployed,9238,14376
3189,30,Rural,25-29,unemployed,4190,15351
3190,30,Rural,30-34,unemployed,2665,16300
3191,30,Rural,35-39,unemployed,2174,16299
3192,30,Rural,40-49,unemployed,3447,25019
3193,30,Rural,50-59,unemployed,4909,19888
3194,30,Rural,60-69,unemployed,10989,19043
3195,30,Rural,70-79,unemployed,5913,9719
3196,30,Rural,80+,unemployed,1946,3670
3197,30,Rural,Age not stated,unemployed,214,273
3198,30,Rural,15-59,unemployed,44229,124699
3199,30,Rural,60+,unemployed,18848,32432
3200,30,Urban,Total,unemployed,197154,347948
3201,30,Urban,5-9,unemployed,33006,30701
3202,30,Urban,10-14,unemployed,34005,31575
3203,30,Urban,15-19,unemployed,28765,29475
3204,30,Urban,20-24,unemployed,15255,25628
3205,30,Urban,25-29,unemployed,5967,25922
3206,30,Urban,30-34,unemployed,3467,26347
3207,30,Urban,35-39,unemployed,2706,26809
3208,30,Urban,40-49,unemployed,4757,41923
3209,30,Urban,50-59,unemployed,6802,31320
3210,30,Urban,60-69,unemployed,17358,27868
3211,30,Urban,70-79,unemployed,9315,13811
3212,30,Urban,80+,unemployed,2887,5366
3213,30,Urban,Age not stated,unemployed,279,424
3214,30,Urban,15-59,unemployed,67719,207424
3215,30,Urban,60+,unemployed,29560,47045
3216,31,Total,Total,unemployed,17805,27915
3217,31,Total,5-9,unemployed,2738,2633
3218,31,Total,10-14,unemployed,2827,3126
3219,31,Total,15-19,unemployed,2619,2748
3220,31,Total,20-24,unemployed,1845,2452
3221,31,Total,25-29,unemployed,1095,2247
3222,31,Total,30-34,unemployed,583,2080
3223,31,Total,35-39,unemployed,456,2036
3224,31,Total,40-49,unemployed,453,3255
3225,31,Total,50-59,unemployed,399,2361
3226,31,Total,60-69,unemployed,1325,1601
3227,31,Total,70-79,unemployed,582,679
3228,31,Total,80+,unemployed,182,255
3229,31,Total,Age not stated,unemployed,53,38
3230,31,Total,15-59,unemployed,7450,17179
3231,31,Total,60+,unemployed,2089,2535
3232,31,Rural,Total,unemployed,3456,6032
3233,31,Rural,5-9,unemployed,728,653
3234,31,Rural,10-14,unemployed,605,774
3235,31,Rural,15-19,unemployed,470,608
3236,31,Rural,20-24,unemployed,271,509
3237,31,Rural,25-29,unemployed,123,451
3238,31,Rural,30-34,unemployed,54,431
3239,31,Rural,35-39,unemployed,50,376
3240,31,Rural,40-49,unemployed,32,633
3241,31,Rural,50-59,unemployed,62,486
3242,31,Rural,60-69,unemployed,270,330
3243,31,Rural,70-79,unemployed,112,135
3244,31,Rural,80+,unemployed,41,35
3245,31,Rural,Age not stated,unemployed,8,6
3246,31,Rural,15-59,unemployed,1062,3494
3247,31,Rural,60+,unemployed,423,500
3248,31,Urban,Total,unemployed,14349,21883
3249,31,Urban,5-9,unemployed,2010,1980
3250,31,Urban,10-14,unemployed,2222,2352
3251,31,Urban,15-19,unemployed,2149,2140
3252,31,Urban,20-24,unemployed,1574,1943
3253,31,Urban,25-29,unemployed,972,1796
3254,31,Urban,30-34,unemployed,529,1649
3255,31,Urban,35-39,unemployed,406,1660
3256,31,Urban,40-49,unemployed,421,2622
3257,31,Urban,50-59,unemployed,337,1875
3258,31,Urban,60-69,unemployed,1055,1271
3259,31,Urban,70-79,unemployed,470,544
3260,31,Urban,80+,unemployed,141,220
3261,31,Urban,Age not stated,unemployed,45,32
3262,31,Urban,15-59,unemployed,6388,13685
3263,31,Urban,60+,unemployed,1666,2035
3264,32,Total,Total,unemployed,7575843,14211155
3265,32,Total,5-9,unemployed,1294840,1244508
3266,32,Total,10-14,unemployed,1421375,1371723
3267,32,Total,15-19,unemployed,1179021,1230350
3268,32,Total,20-24,unemployed,617733,1164312
3269,32,Total,25-29,unemployed,178228,1089003
3270,32,Total,30-34,unemployed,75079,946280
3271,32,Total,35-39,unemployed,56501,906689
3272,32,Total,40-49,unemployed,123438,1610447
3273,32,Total,50-59,unemployed,277711,1351429
3274,32,Total,60-69,unemployed,537656,1086631
3275,32,Total,70-79,unemployed,380218,660501
3276,32,Total,80+,unemployed,175559,329338
3277,32,Total,Age not stated,unemployed,10950,14386
3278,32,Total,15-59,unemployed,2507711,8298510
3279,32,Total,60+,unemployed,1093433,2076470
3280,32,Rural,Total,unemployed,3900553,7228625
3281,32,Rural,5-9,unemployed,682688,657302
3282,32,Rural,10-14,unemployed,753184,729693
3283,32,Rural,15-19,unemployed,611327,638703
3284,32,Rural,20-24,unemployed,310431,591867
3285,32,Rural,25-29,unemployed,91244,554785
3286,32,Rural,30-34,unemployed,38731,468673
3287,32,Rural,35-39,unemployed,28844,441919
3288,32,Rural,40-49,unemployed,63329,781467
3289,32,Rural,50-59,unemployed,132210,662642
3290,32,Rural,60-69,unemployed,244269,542159
3291,32,Rural,70-79,unemployed,187283,341810
3292,32,Rural,80+,unemployed,97705,177847
3293,32,Rural,Age not stated,unemployed,5499,7227
3294,32,Rural,15-59,unemployed,1276116,4140056
3295,32,Rural,60+,unemployed,529257,1061816
3296,32,Urban,Total,unemployed,3675290,6982530
3297,32,Urban,5-9,unemployed,612152,587206
3298,32,Urban,10-14,unemployed,668191,642030
3299,32,Urban,15-19,unemployed,567694,591647
3300,32,Urban,20-24,unemployed,307302,572445
3301,32,Urban,25-29,unemployed,86984,534218
3302,32,Urban,30-34,unemployed,36348,477607
3303,32,Urban,35-39,unemployed,27657,464770
3304,32,Urban,40-49,unemployed,60109,828980
3305,32,Urban,50-59,unemployed,145501,688787
3306,32,Urban,60-69,unemployed,293387,544472
3307,32,Urban,70-79,unemployed,192935,318691
3308,32,Urban,80+,unemployed,77854,151491
3309,32,Urban,Age not stated,unemployed,5451,7159
3310,32,Urban,15-59,unemployed,1231595,4158454
3311,32,Urban,60+,unemployed,564176,1014654
3312,33,Total,Total,unemployed,14702997,24559352
3313,33,Total,5-9,unemployed,2805042,2657873
3314,33,Total,10-14,unemployed,3078330,2903325
3315,33,Total,15-19,unemployed,2438654,2530215
3316,33,Total,20-24,unemployed,1159595,2170424
3317,33,Total,25-29,unemployed,385180,1977673
3318,33,Total,30-34,unemployed,140065,1511429
3319,33,Total,35-39,unemployed,81342,1396471
3320,33,Total,40-49,unemployed,145037,2263515
3321,33,Total,50-59,unemployed,274826,1790457
3322,33,Total,60-69,unemployed,697716,1555254
3323,33,Total,70-79,unemployed,527195,855791
3324,33,Total,80+,unemployed,233879,358345
3325,33,Total,Age not stated,unemployed,21558,24457
3326,33,Total,15-59,unemployed,4624699,13640184
3327,33,Total,60+,unemployed,1458790,2769390
3328,33,Rural,Total,unemployed,7464530,10903730
3329,33,Rural,5-9,unemployed,1505711,1418116
3330,33,Rural,10-14,unemployed,1663443,1548678
3331,33,Rural,15-19,unemployed,1271239,1274317
3332,33,Rural,20-24,unemployed,539715,954626
3333,33,Rural,25-29,unemployed,176281,758342
3334,33,Rural,30-34,unemployed,60232,503853
3335,33,Rural,35-39,unemployed,33639,454567
3336,33,Rural,40-49,unemployed,60557,733395
3337,33,Rural,50-59,unemployed,98755,641120
3338,33,Rural,60-69,unemployed,256089,680409
3339,33,Rural,70-79,unemployed,233452,408916
3340,33,Rural,80+,unemployed,116834,169737
3341,33,Rural,Age not stated,unemployed,11964,12394
3342,33,Rural,15-59,unemployed,2240418,5320220
3343,33,Rural,60+,unemployed,606375,1259062
3344,33,Urban,Total,unemployed,7238467,13655622
3345,33,Urban,5-9,unemployed,1299331,1239757
3346,33,Urban,10-14,unemployed,1414887,1354647
3347,33,Urban,15-19,unemployed,1167415,1255898
3348,33,Urban,20-24,unemployed,619880,1215798
3349,33,Urban,25-29,unemployed,208899,1219331
3350,33,Urban,30-34,unemployed,79833,1007576
3351,33,Urban,35-39,unemployed,47703,941904
3352,33,Urban,40-49,unemployed,84480,1530120
3353,33,Urban,50-59,unemployed,176071,1149337
3354,33,Urban,60-69,unemployed,441627,874845
3355,33,Urban,70-79,unemployed,293743,446875
3356,33,Urban,80+,unemployed,117045,188608
3357,33,Urban,Age not stated,unemployed,9594,12063
3358,33,Urban,15-59,unemployed,2384281,8319964
3359,33,Urban,60+,unemployed,852415,1510328
3360,34,Total,Total,unemployed,279580,523405
3361,34,Total,5-9,unemployed,49911,48038
3362,34,Total,10-14,unemployed,53060,51261
3363,34,Total,15-19,unemployed,45467,47153
3364,34,Total,20-24,unemployed,25537,46677
3365,34,Total,25-29,unemployed,8509,47717
3366,34,Total,30-34,unemployed,3267,41184
3367,34,Total,35-39,unemployed,2024,36795
3368,34,Total,40-49,unemployed,3440,56049
3369,34,Total,50-59,unemployed,6482,41138
3370,34,Total,60-69,unemployed,17684,34347
3371,34,Total,70-79,unemployed,11569,18735
3372,34,Total,80+,unemployed,4584,7592
3373,34,Total,Age not stated,unemployed,343,473
3374,34,Total,15-59,unemployed,94726,316713
3375,34,Total,60+,unemployed,33837,60674
3376,34,Rural,Total,unemployed,89202,158122
3377,34,Rural,5-9,unemployed,16661,16036
3378,34,Rural,10-14,unemployed,17658,17177
3379,34,Rural,15-19,unemployed,14838,15453
3380,34,Rural,20-24,unemployed,8087,15244
3381,34,Rural,25-29,unemployed,2812,14848
3382,34,Rural,30-34,unemployed,1002,11376
3383,34,Rural,35-39,unemployed,601,9892
3384,34,Rural,40-49,unemployed,982,14311
3385,34,Rural,50-59,unemployed,1656,10819
3386,34,Rural,60-69,unemployed,4117,9900
3387,34,Rural,70-79,unemployed,3125,5368
3388,34,Rural,80+,unemployed,1388,2069
3389,34,Rural,Age not stated,unemployed,165,213
3390,34,Rural,15-59,unemployed,29978,91943
3391,34,Rural,60+,unemployed,8630,17337
3392,34,Urban,Total,unemployed,190378,365283
3393,34,Urban,5-9,unemployed,33250,32002
3394,34,Urban,10-14,unemployed,35402,34084
3395,34,Urban,15-19,unemployed,30629,31700
3396,34,Urban,20-24,unemployed,17450,31433
3397,34,Urban,25-29,unemployed,5697,32869
3398,34,Urban,30-34,unemployed,2265,29808
3399,34,Urban,35-39,unemployed,1423,26903
3400,34,Urban,40-49,unemployed,2458,41738
3401,34,Urban,50-59,unemployed,4826,30319
3402,34,Urban,60-69,unemployed,13567,24447
3403,34,Urban,70-79,unemployed,8444,13367
3404,34,Urban,80+,unemployed,3196,5523
3405,34,Urban,Age not stated,unemployed,178,260
3406,34,Urban,15-59,unemployed,64748,224770
3407,34,Urban,60+,unemployed,25207,43337
3408,35,Total,Total,unemployed,81982,146064
3409,35,Total,5-9,unemployed,15192,14642
3410,35,Total,10-14,unemployed,16505,15910
3411,35,Total,15-19,unemployed,13898,14681
3412,35,Total,20-24,unemployed,6760,14738
3413,35,Total,25-29,unemployed,2784,14849
3414,35,Total,30-34,unemployed,1219,11700
3415,35,Total,35-39,unemployed,639,10775
3416,35,Total,40-49,unemployed,978,14891
3417,35,Total,50-59,unemployed,1120,9554
3418,35,Total,60-69,unemployed,4624,6459
3419,35,Total,70-79,unemployed,2583,2478
3420,35,Total,80+,unemployed,944,1124
3421,35,Total,Age not stated,unemployed,95,150
3422,35,Total,15-59,unemployed,27398,91188
3423,35,Total,60+,unemployed,8151,10061
3424,35,Rural,Total,unemployed,51617,91007
3425,35,Rural,5-9,unemployed,9646,9209
3426,35,Rural,10-14,unemployed,10326,10211
3427,35,Rural,15-19,unemployed,8559,8998
3428,35,Rural,20-24,unemployed,3884,9024
3429,35,Rural,25-29,unemployed,1702,8944
3430,35,Rural,30-34,unemployed,811,6967
3431,35,Rural,35-39,unemployed,445,6357
3432,35,Rural,40-49,unemployed,676,9016
3433,35,Rural,50-59,unemployed,755,6037
3434,35,Rural,60-69,unemployed,2801,4443
3435,35,Rural,70-79,unemployed,1759,1706
3436,35,Rural,80+,unemployed,732,818
3437,35,Rural,Age not stated,unemployed,52,71
3438,35,Rural,15-59,unemployed,16832,55343
3439,35,Rural,60+,unemployed,5292,6967
3440,35,Urban,Total,unemployed,30365,55057
3441,35,Urban,5-9,unemployed,5546,5433
3442,35,Urban,10-14,unemployed,6179,5699
3443,35,Urban,15-19,unemployed,5339,5683
3444,35,Urban,20-24,unemployed,2876,5714
3445,35,Urban,25-29,unemployed,1082,5905
3446,35,Urban,30-34,unemployed,408,4733
3447,35,Urban,35-39,unemployed,194,4418
3448,35,Urban,40-49,unemployed,302,5875
3449,35,Urban,50-59,unemployed,365,3517
3450,35,Urban,60-69,unemployed,1823,2016
3451,35,Urban,70-79,unemployed,824,772
3452,35,Urban,80+,unemployed,212,306
3453,35,Urban,Age not stated,unemployed,43,79
3454,35,Urban,15-59,unemployed,10566,35845
3455,35,Urban,60+,unemployed,2859,3094
